Value,SIBERIA_2024_ESA_CALU_2024_43XDA_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43XDA_M_R,SIBERIA_2024_GLC_FCS30D_2022_43XDA_M_R,SIBERIA_2024_GSW_Yearly_2021_43XDA_M_R,SIBERIA_2024_GWL_FCS30D_2022_43XDA_M_R,SIBERIA_2024_WorldCover_2021_43XDA_M_R
1550,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1551,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
1552,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1553,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Wetland
1554,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Water
1555,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1556,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1557,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1558,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
1559,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1560,Bareland,Permanent_ice_and_snow,Wetland,Water,NULL,Wetland
1561,Bareland,Permanent_ice_and_snow,Wetland,Water,NULL,Bareland
1562,Bareland,Permanent_ice_and_snow,Wetland,Water,NULL,Water
1563,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
1564,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1565,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1566,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1567,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1568,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1569,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1570,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1571,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1572,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1573,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1574,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1575,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1576,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1577,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1578,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1579,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1580,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1581,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1582,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1583,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1584,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1585,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1586,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1587,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1588,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1589,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1590,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1591,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
1592,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1593,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1594,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1595,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1596,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
1597,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1598,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
1599,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
1600,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1601,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1602,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
1603,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Grassland
1604,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Wetland
1605,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1606,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Bareland
1607,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Water
1608,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Grassland
1609,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1610,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
1611,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
1612,Bareland,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
1613,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1614,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1615,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
1616,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
1617,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Water
1618,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
1619,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1620,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
1621,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
1622,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1623,Bareland,Permanent_ice_and_snow,Water,Water,NULL,Water
1624,Bareland,Permanent_ice_and_snow,Water,Water,Water,Grassland
1625,Bareland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1626,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1627,Bareland,Permanent_ice_and_snow,Water,Water,Water,Bareland
1628,Bareland,Permanent_ice_and_snow,Water,Water,Water,Water
1629,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1630,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1631,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1632,Bareland,Forest,Shrubland,Water,Non_Wetland,Wetland
1633,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
1634,Bareland,Forest,Wetland,NULL,Wetland,Wetland
1635,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1636,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1637,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1638,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
1639,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1640,Bareland,Forest,Bareland,Water,Non_Wetland,Wetland
1641,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1642,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1643,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1644,Water,NULL,Shrubland,Water,Non_Wetland,Water
1645,Water,NULL,Wetland,NULL,Wetland,Water
1646,Water,NULL,Wetland,Non_Water,Wetland,Water
1647,Water,NULL,Wetland,Water,Wetland,Wetland
1648,Water,NULL,Wetland,Water,Wetland,Water
1649,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1650,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1651,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1652,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1653,Water,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1654,Water,NULL,Bareland,NULL,Non_Wetland,Water
1655,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
1656,Water,NULL,Bareland,Water,Non_Wetland,Water
1657,Water,NULL,Water,NULL,Water,Wetland
1658,Water,NULL,Water,NULL,Water,Water
1659,Water,NULL,Water,Non_Water,Water,Water
1660,Water,NULL,Water,Water,Water,Wetland
1661,Water,NULL,Water,Water,Water,Water
1662,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1663,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1664,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1665,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1666,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1667,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1668,Water,Wetland,Wetland,NULL,Wetland,Wetland
1669,Water,Wetland,Wetland,NULL,Wetland,Water
1670,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1671,Water,Wetland,Wetland,Non_Water,Wetland,Water
1672,Water,Wetland,Wetland,Water,Wetland,Wetland
1673,Water,Wetland,Wetland,Water,Wetland,Water
1674,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1675,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1676,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1677,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1678,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1679,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1680,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
1681,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
1682,Water,Wetland,Bareland,NULL,Non_Wetland,Water
1683,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1684,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
1685,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
1686,Water,Wetland,Bareland,Water,Non_Wetland,Water
1687,Water,Wetland,Water,NULL,Water,Wetland
1688,Water,Wetland,Water,NULL,Water,Water
1689,Water,Wetland,Water,Non_Water,Water,Wetland
1690,Water,Wetland,Water,Non_Water,Water,Water
1691,Water,Wetland,Water,Water,Water,Grassland
1692,Water,Wetland,Water,Water,Water,Wetland
1693,Water,Wetland,Water,Water,Water,Bareland
1694,Water,Wetland,Water,Water,Water,Water
1695,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1696,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1697,Water,Bareland,Shrubland,Water,Non_Wetland,Water
1698,Water,Bareland,Wetland,NULL,Wetland,Water
1699,Water,Bareland,Wetland,Non_Water,Wetland,Water
1700,Water,Bareland,Wetland,Water,Wetland,Wetland
1701,Water,Bareland,Wetland,Water,Wetland,Water
1702,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1703,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1704,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1705,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1706,Water,Bareland,Bareland,Water,Non_Wetland,Water
1707,Water,Bareland,Water,NULL,Water,Wetland
1708,Water,Bareland,Water,NULL,Water,Water
1709,Water,Bareland,Water,Non_Water,Water,Water
1710,Water,Bareland,Water,Water,Water,Wetland
1711,Water,Bareland,Water,Water,Water,Water
1712,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1713,Water,Water,Shrubland,NULL,Non_Wetland,Water
1714,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1715,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1716,Water,Water,Shrubland,Water,Non_Wetland,Water
1717,Water,Water,Wetland,NULL,Wetland,Water
1718,Water,Water,Wetland,Non_Water,Wetland,Water
1719,Water,Water,Wetland,Water,NULL,Bareland
1720,Water,Water,Wetland,Water,NULL,Water
1721,Water,Water,Wetland,Water,Wetland,Wetland
1722,Water,Water,Wetland,Water,Wetland,Bareland
1723,Water,Water,Wetland,Water,Wetland,Water
1724,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1725,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1726,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1727,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1728,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1729,Water,Water,Bareland,NULL,Non_Wetland,Water
1730,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1731,Water,Water,Bareland,Water,Non_Wetland,Wetland
1732,Water,Water,Bareland,Water,Non_Wetland,Water
1733,Water,Water,Water,NULL,Water,Wetland
1734,Water,Water,Water,NULL,Water,Water
1735,Water,Water,Water,Non_Water,NULL,Water
1736,Water,Water,Water,Non_Water,Water,Water
1737,Water,Water,Water,Water,NULL,Water
1738,Water,Water,Water,Water,Water,Grassland
1739,Water,Water,Water,Water,Water,Wetland
1740,Water,Water,Water,Water,Water,Bareland
1741,Water,Water,Water,Water,Water,Water
1742,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1743,Water,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1744,Water,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
1745,Water,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1746,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1747,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1748,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1749,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1750,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1751,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1752,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1753,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1754,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1755,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1756,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1757,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1758,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1759,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1760,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1761,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1762,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1763,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1764,Water,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1765,Water,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1766,Water,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1767,Water,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1768,Water,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1769,Water,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1770,Water,Permanent_ice_and_snow,Water,NULL,Water,Water
1771,Water,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1772,Water,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1773,Water,Permanent_ice_and_snow,Water,Water,Water,Wetland
1774,Water,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1775,Water,Permanent_ice_and_snow,Water,Water,Water,Water
1776,Water,Forest,Water,Non_Water,Water,Water
1777,Water,Forest,Water,Water,Water,Water
1778,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water
1779,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Water
1780,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water
1781,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
1782,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1783,Permanent_ice_and_snow,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1784,Permanent_ice_and_snow,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1785,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1786,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1787,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1788,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1789,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1790,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
1791,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1792,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1793,Forest,NULL,Wetland,NULL,Wetland,Wetland
1794,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
1795,Forest,NULL,Wetland,Water,Wetland,Water
1796,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1797,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
1798,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1799,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1800,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1801,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
1802,Forest,NULL,Water,Water,Water,Wetland
1803,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1804,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
1805,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1806,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
1807,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1808,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
1809,Forest,Wetland,Wetland,NULL,Wetland,Wetland
1810,Forest,Wetland,Wetland,NULL,Wetland,Water
1811,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
1812,Forest,Wetland,Wetland,Non_Water,Wetland,Water
1813,Forest,Wetland,Wetland,Water,Wetland,Wetland
1814,Forest,Wetland,Wetland,Water,Wetland,Water
1815,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1816,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1817,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1818,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
1819,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
1820,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1821,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water
1822,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
1823,Forest,Wetland,Bareland,Water,Non_Wetland,Water
1824,Forest,Wetland,Water,NULL,Water,Water
1825,Forest,Wetland,Water,Water,Water,Wetland
1826,Forest,Wetland,Water,Water,Water,Water
1827,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1828,Forest,Water,Wetland,NULL,Wetland,Water
1829,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
1830,Forest,Water,Bareland,NULL,Non_Wetland,Water
1831,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1832,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1833,Forest,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1834,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1835,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1836,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1837,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1838,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1839,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1840,Forest,Permanent_ice_and_snow,Water,Water,Water,Wetland
1841,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1842,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1843,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1844,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1845,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
1846,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
